make,make_he,model,year_from,year_to,bolt_count,bolt_spacing,center_bore,rim_sizes_allowed,source_url,source
ford,פורד,focus st,2005,2013,5,108,63.4,"{18,19,20}",https://www.wheelfitment.eu/car/Ford/Focus%20ST%20(2005%20-%202013).html,wheelfitment.eu
ford,פורד,focus st170,2002,2004,4,108,63.4,"{16,17,18}",https://www.wheelfitment.eu/car/Ford/Focus%20ST170%20(2002%20-%202004).html,wheelfitment.eu
ford,פורד,freestar,2004,2007,5,114.3,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Freestar%20(2004%20-%202007).html,wheelfitment.eu
ford,פורד,freestyle,2004,2009,5,114.3,63.4,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Freestyle%20(2004%20-%202009).html,wheelfitment.eu
ford,פורד,fusion eu,2002,2012,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Fusion%20EU%20(2002%20-%202012).html,wheelfitment.eu
ford,פורד,galaxy,1995,2006,5,112,57.1,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Ford/Galaxy%20(1995%20-%202006).html,wheelfitment.eu
ford,פורד,galaxy,2006,2015,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Galaxy%20(2006%20-%202015).html,wheelfitment.eu
ford,פורד,galaxy,2015,2024,5,108,63.4,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Galaxy%20(2015%20-%202024).html,wheelfitment.eu
ford,פורד,granada,1978,1985,5,112,63.4,,https://www.wheelfitment.eu/car/Ford/Granada%20(1978%20-%201985).html,wheelfitment.eu
ford,פורד,grand c max,2010,2019,5,108,63.4,,https://www.wheelfitment.eu/car/Ford/Grand%20C%20Max%20(2010%20-%202019).html,wheelfitment.eu
ford,פורד,grand marquis,1990,2001,5,114.3,70.6,,https://www.wheelfitment.eu/car/Ford/Grand%20Marquis%20(1990%20-%202001).html,wheelfitment.eu
ford,פורד,gt rear,2005,2006,5,114.3,70.5,"{19}",https://www.wheelfitment.eu/car/Ford/GT%20Achteras%20(2005%20-%202006).html,wheelfitment.eu
ford,פורד,gt rear,2017,2020,5,114.3,70.5,"{20}",https://www.wheelfitment.eu/car/Ford/GT%20Achteras%20(2017%20-%202020).html,wheelfitment.eu
ford,פורד,gt front,2005,2006,5,114.3,70.5,"{18}",https://www.wheelfitment.eu/car/Ford/GT%20Vooras%20(2005%20-%202006).html,wheelfitment.eu
ford,פורד,gt front,2017,2020,5,114.3,70.5,"{20}",https://www.wheelfitment.eu/car/Ford/GT%20Vooras%20(2017%20-%202020).html,wheelfitment.eu
ford,פורד,ka,1996,2008,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Ka%20(1996%20-%202008).html,wheelfitment.eu
ford,פורד,ka,2008,2016,4,98,58.1,"{14,15,16}",https://www.wheelfitment.eu/car/Ford/Ka%20(2008%20-%202016).html,wheelfitment.eu
ford,פורד,ka,2016,2021,4,108,63.4,"{14,15,16}",https://www.wheelfitment.eu/car/Ford/Ka%20(2015%20-%202021).html,wheelfitment.eu
ford,פורד,kuga,2008,2013,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Kuga%20(2008%20-%202013).html,wheelfitment.eu
ford,פורד,kuga,2013,2019,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Kuga%20(2013%20-%202019).html,wheelfitment.eu
ford,פורד,kuga,2019,,5,108,63.4,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Kuga%20(2019%20-%20).html,wheelfitment.eu
ford,פורד,landau,1969,1978,5,114.3,70.1,"{14,15,16}",https://www.wheelfitment.eu/car/Ford/Landau%20(1969%20-%201978).html,wheelfitment.eu
ford,פורד,maverick,2000,2007,5,114.3,67.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Maverick%20(2000%20-%202007).html,wheelfitment.eu
ford,פורד,mondeo,1993,2000,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Mondeo%20(1993%20-%202000).html,wheelfitment.eu
ford,פורד,mondeo,2000,2007,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Mondeo%20(2000%20-%202007).html,wheelfitment.eu
ford,פורד,mondeo,2007,2014,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Mondeo%20(2007%20-%202014).html,wheelfitment.eu
ford,פורד,mondeo,2014,2022,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Mondeo%20(2014%20-%202022).html,wheelfitment.eu
ford,פורד,mondeo,2022,,5,108,63.4,"{17,18,19}",https://www.wheelfitment.eu/car/Ford/Mondeo%20(2022%20-%20).html,wheelfitment.eu
ford,פורד,mondeo st200,1995,2000,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Mondeo%20ST200%20(1995%20-%202000).html,wheelfitment.eu
ford,פורד,mustang,1979,1993,4,108,64.1,,https://www.wheelfitment.eu/car/Ford/Mustang%20(1979%20-%201993).html,wheelfitment.eu
ford,פורד,mustang,1994,2004,5,114.3,70.3,,https://www.wheelfitment.eu/car/Ford/Mustang%20(1994%20-%202004).html,wheelfitment.eu
ford,פורד,mustang,2005,2014,5,114.3,70.3,,https://www.wheelfitment.eu/car/Ford/Mustang%20(2005%20-%202014).html,wheelfitment.eu
ford,פורד,mustang,2015,2023,5,114.3,70.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Mustang%20(2015%20-%202023).html,wheelfitment.eu
ford,פורד,mustang,2024,,5,114.3,70.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Mustang%20(2024%20-%20).html,wheelfitment.eu
ford,פורד,mustang shelby gt500,2006,2014,5,114.3,70.3,,https://www.wheelfitment.eu/car/Ford/Mustang%20Shelby%20GT500%20(2006%20-%202014).html,wheelfitment.eu
ford,פורד,orion,1983,1990,4,108,63.4,"{13}",https://www.wheelfitment.eu/car/Ford/Orion%20(1983%20-%201990).html,wheelfitment.eu
ford,פורד,orion,1990,1999,4,108,63.4,"{13,14}",https://www.wheelfitment.eu/car/Ford/Orion%20(1990%20-%201999).html,wheelfitment.eu
ford,פורד,probe,1989,1992,5,114.3,59.6,"{14,15}",https://www.wheelfitment.eu/car/Ford/Probe%20(1989%20-%201992).html,wheelfitment.eu
ford,פורד,probe,1993,1998,5,114.3,67.1,"{15,16}",https://www.wheelfitment.eu/car/Ford/Probe%20(1993%20-%201998).html,wheelfitment.eu
ford,פורד,puma,1997,2001,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Puma%20(1997%20-%202001).html,wheelfitment.eu
ford,פורד,puma,2019,,5,108,63.4,"{16,17,18,19}",https://www.wheelfitment.eu/car/Ford/Puma%20(2019%20-%20).html,wheelfitment.eu
ford,פורד,ranchero,1965,1984,5,114.3,70.3,,https://www.wheelfitment.eu/car/Ford/Ranchero%20(1965%20-%201984).html,wheelfitment.eu
ford,פורד,ranger,1999,2006,6,139.7,93.1,,https://www.wheelfitment.eu/car/Ford/Ranger%20(1999%20-%202006).html,wheelfitment.eu
ford,פורד,ranger,2007,2011,6,139.7,93.1,"{15,16,17,18,20}",https://www.wheelfitment.eu/car/Ford/Ranger%20(2007%20-%202011).html,wheelfitment.eu
ford,פורד,ranger,2011,2022,6,139.7,93.1,"{16,17,18}",https://www.wheelfitment.eu/car/Ford/Ranger%20(2011%20-%202022).html,wheelfitment.eu
ford,פורד,ranger,2022,,6,139.7,93.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Ranger%20(2022%20-%20).html,wheelfitment.eu
ford,פורד,ranger 5 bolts,1983,2001,5,114.3,70.6,,https://www.wheelfitment.eu/car/Ford/Ranger%205%20gaats%20(1983%20-%202001).html,wheelfitment.eu
ford,פורד,s max,2006,2015,5,108,63.4,,https://www.wheelfitment.eu/car/Ford/S%20Max%20(2006%20-%202015).html,wheelfitment.eu
ford,פורד,s max,2015,2018,5,108,63.4,"{17,18,19,20}",https://www.wheelfitment.eu/car/Ford/S%20Max%20(2015%20-%202018).html,wheelfitment.eu
ford,פורד,scorpio,1985,1994,5,112,63.4,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Ford/Scorpio%20(1985%20-%201994).html,wheelfitment.eu
ford,פורד,scorpio,1995,1998,4,108,63.4,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Ford/Scorpio%20(1995%20-%201998).html,wheelfitment.eu
ford,פורד,sierra,1982,1993,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Sierra%20(1982%20-%201993).html,wheelfitment.eu
ford,פורד,sierra cosworth,1990,1992,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Sierra%20Cosworth%20(1990%20-%201992).html,wheelfitment.eu
ford,פורד,streetka,2003,2006,4,108,63.4,,https://www.wheelfitment.eu/car/Ford/Streetka%20(2003%20-%202006).html,wheelfitment.eu
ford,פורד,taunus,1970,1983,4,108,63.3,"{13,14}",https://www.wheelfitment.eu/car/Ford/Taunus%20(1970%20-%201983).html,wheelfitment.eu
ford,פורד,taurus,1986,2001,5,108,63.4,,https://www.wheelfitment.eu/car/Ford/Taurus%20(1986%20-%202001).html,wheelfitment.eu
ford,פורד,thunderbird,1973,1978,5,127,78.1,,https://www.wheelfitment.eu/car/Ford/Thunderbird%20(1973%20-%201978).html,wheelfitment.eu
ford,פורד,thunderbird,1989,1998,5,108,63.4,,https://www.wheelfitment.eu/car/Ford/Thunderbird%20(1989%20-%201998).html,wheelfitment.eu
ford,פורד,torino,1968,1976,5,114.3,70.3,,https://www.wheelfitment.eu/car/Ford/Torino%20(1968%20-%201976).html,wheelfitment.eu
ford,פורד,tourneo,2016,,5,160,65.1,"{16,17,18}",https://www.wheelfitment.eu/car/Ford/Tourneo%20(2016%20-%20).html,wheelfitment.eu
ford,פורד,tourneo connect,2013,2022,5,108,63.4,"{16,17}",https://www.wheelfitment.eu/car/Ford/Tourneo%20Connect%20(2013%20-%202022).html,wheelfitment.eu
ford,פורד,tourneo connect,2023,,5,108,63.4,"{16,17,18}",https://www.wheelfitment.eu/car/Ford/Tourneo%20Connect%20(2023%20-%20).html,wheelfitment.eu
ford,פורד,transit,1987,2000,5,160,65.1,"{15}",https://www.wheelfitment.eu/car/Ford/Transit%20(1987%20-%202000).html,wheelfitment.eu
ford,פורד,transit,2002,2006,5,160,65.1,"{16}",https://www.wheelfitment.eu/car/Ford/Transit%20(2002%20-%202006).html,wheelfitment.eu
ford,פורד,transit connect,2003,2013,5,108,63.4,"{15,16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Transit%20Connect%20(2003%20-%202013).html,wheelfitment.eu
ford,פורד,transit connect,2013,,5,108,63.4,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Ford/Transit%20Connect%20(2013%20-%20).html,wheelfitment.eu
ford,פורד,transit custom 3.3t,2013,,5,160,65.1,"{16,17,18}",https://www.wheelfitment.eu/car/Ford/Transit%20Custom%203.3t%20(2013%20-%20).html,wheelfitment.eu
ford,פורד,windstar,1995,2004,5,108,63.4,,https://www.wheelfitment.eu/car/Ford/Windstar%20(1995%20-%202004).html,wheelfitment.eu
honda,הונדה,accord,1982,1990,4,100,56.1,,https://www.wheelfitment.eu/car/Honda/Accord%20(1982%20-%201990).html,wheelfitment.eu
honda,הונדה,accord,1993,2003,4,114.3,64.1,"{14,15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Accord%20(1993%20-%202003).html,wheelfitment.eu
honda,הונדה,accord,2003,2008,5,114.3,64.1,"{15,16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Accord%20(2003%20-%202008).html,wheelfitment.eu
honda,הונדה,accord,2008,2015,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Accord%20(2008%20-%202015).html,wheelfitment.eu
honda,הונדה,accord,2018,,5,114.3,64.1,"{17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Accord%20(2018%20-%20).html,wheelfitment.eu
honda,הונדה,accord coupe,1998,2001,5,114.3,64.1,"{14,15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Accord%20Coupe%20(1998%20-%202001).html,wheelfitment.eu
honda,הונדה,civic,1983,1987,4,100,56.1,,https://www.wheelfitment.eu/car/Honda/Civic%20(1983%20-%201987).html,wheelfitment.eu
honda,הונדה,civic,1987,1991,4,100,56.1,,https://www.wheelfitment.eu/car/Honda/Civic%20(1987%20-%201991).html,wheelfitment.eu
honda,הונדה,civic,1991,1995,4,100,56.1,"{13,14,15,16,17,18}",https://www.wheelfitment.eu/car/Honda/Civic%20(1991%20-%201995).html,wheelfitment.eu
honda,הונדה,civic,1995,2001,4,100,56.1,"{13,14,15,16,17,18}",https://www.wheelfitment.eu/car/Honda/Civic%20(1995%20-%202001).html,wheelfitment.eu
honda,הונדה,civic,2001,2006,4,100,56.1,"{14,15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Civic%20(2001%20-%202006).html,wheelfitment.eu
honda,הונדה,civic,2006,2011,5,114.3,64.1,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Civic%20(2006%20-%202011).html,wheelfitment.eu
honda,הונדה,civic,2012,,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Civic%20(2012%20-%20).html,wheelfitment.eu
honda,הונדה,civic hybrid,2006,2011,5,114.3,64.1,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Civic%20Hybrid%20(2006%20-%202011).html,wheelfitment.eu
honda,הונדה,civic type r,2001,2006,5,114.3,64.1,"{16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Civic%20Type%20R%20(2001%20-%202006).html,wheelfitment.eu
honda,הונדה,civic type r,2007,,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Civic%20Type%20R%20(2007%20-%20).html,wheelfitment.eu
honda,הונדה,concerto,1991,1994,4,100,56.1,,https://www.wheelfitment.eu/car/Honda/Concerto%20(1991%20-%201994).html,wheelfitment.eu
honda,הונדה,cr-v,1997,2001,5,114.3,64.1,"{15,16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/CR-V%20(1997%20-%202001).html,wheelfitment.eu
honda,הונדה,cr-v,2001,2006,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/CR-V%20(2001%20-%202006).html,wheelfitment.eu
honda,הונדה,cr-v,2006,2012,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/CR-V%20(2006%20-%202012).html,wheelfitment.eu
honda,הונדה,cr-v,2012,2018,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/CR-V%20(2012%20-%202018).html,wheelfitment.eu
honda,הונדה,cr-v,2018,2022,5,114.3,64.1,"{17,18}",https://www.wheelfitment.eu/car/Honda/CR-V%20(2018%20-%202022).html,wheelfitment.eu
honda,הונדה,cr-v,2022,,5,114.3,64.1,"{18,19}",https://www.wheelfitment.eu/car/Honda/CR-V%20(2022%20-%20).html,wheelfitment.eu
honda,הונדה,cr-z,2010,2017,5,114.3,64.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Honda/CR-Z%20(2010%20-%202017).html,wheelfitment.eu
honda,הונדה,crx,1992,1999,4,100,56.1,"{14,15,16,17,18}",https://www.wheelfitment.eu/car/Honda/CRX%20(1992%20-%201999).html,wheelfitment.eu
honda,הונדה,e,2020,,5,114.3,64.1,"{16,17}",https://www.wheelfitment.eu/car/Honda/e%20(2020%20-%20).html,wheelfitment.eu
honda,הונדה,e:np1,2022,,5,114.3,64.1,"{17,18}",https://www.wheelfitment.eu/car/Honda/e:Np1%20(2022%20-%20).html,wheelfitment.eu
honda,הונדה,e:ns1,2022,,5,114.3,64.1,"{17,18}",https://www.wheelfitment.eu/car/Honda/e:Ns1%20(2022%20-%20).html,wheelfitment.eu
honda,הונדה,e:ny1,2023,,5,114.3,64.1,"{18}",https://www.wheelfitment.eu/car/Honda/e:Ny1%20(2023%20-%20).html,wheelfitment.eu
honda,הונדה,element,2005,,5,114.3,64.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Element%20(2005%20-%20).html,wheelfitment.eu
honda,הונדה,elysion,2004,2015,5,114.3,64.1,"{16,17}",https://www.wheelfitment.eu/car/Honda/Elysion%20(2004%20-%202015).html,wheelfitment.eu
honda,הונדה,elysion,2015,,5,114.3,64.1,"{18}",https://www.wheelfitment.eu/car/Honda/Elysion%20(2016%20-%20).html,wheelfitment.eu
honda,הונדה,fit,2008,,4,100,56.1,"{15,16}",https://www.wheelfitment.eu/car/Honda/Fit%20(2008%20-%20).html,wheelfitment.eu
honda,הונדה,fr-v,2005,2010,5,114.3,64.1,"{15,16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/FR-V%20(2005%20-%202010).html,wheelfitment.eu
honda,הונדה,hr-v,1999,2005,5,114.3,64.1,"{15,16,17,18,19,20}",https://www.wheelfitment.eu/car/Honda/HR-V%20(1999%20-%202005).html,wheelfitment.eu
honda,הונדה,hr-v,2015,,5,114.3,64.1,"{16,17,18}",https://www.wheelfitment.eu/car/Honda/HR-V%20(2015%20-%20).html,wheelfitment.eu
honda,הונדה,insight,2009,2014,4,100,56.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Honda/Insight%20(2009%20-%202014).html,wheelfitment.eu
honda,הונדה,integra type r,1998,2001,5,114.3,64.1,,https://www.wheelfitment.eu/car/Honda/Integra%20Type%20R%20(1998%20-%202001).html,wheelfitment.eu
honda,הונדה,jazz,2002,2008,4,100,56.1,"{14,15,16}",https://www.wheelfitment.eu/car/Honda/Jazz%20(2002%20-%202008).html,wheelfitment.eu
honda,הונדה,jazz,2008,2015,4,100,56.1,"{14,15,16,17,18}",https://www.wheelfitment.eu/car/Honda/Jazz%20(2008%20-%202015).html,wheelfitment.eu
honda,הונדה,jazz,2015,,4,100,56.1,"{15,16,17}",https://www.wheelfitment.eu/car/Honda/Jazz%20(2015%20-%20).html,wheelfitment.eu
honda,הונדה,legend,1985,1990,4,114.3,64.1,,https://www.wheelfitment.eu/car/Honda/Legend%20(1985%20-%201990).html,wheelfitment.eu
honda,הונדה,legend,1991,2004,5,114.3,64.1,,https://www.wheelfitment.eu/car/Honda/Legend%20(1991%20-%202004).html,wheelfitment.eu
honda,הונדה,legend,2004,,5,120,64.1,"{17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Legend%20(2004%20-%20).html,wheelfitment.eu
honda,הונדה,life dunk,2000,2003,4,100,56.1,"{13,14}",https://www.wheelfitment.eu/car/Honda/Life%20Dunk%20(2000%20-%202003).html,wheelfitment.eu
honda,הונדה,logo,1999,2002,4,100,56.1,,https://www.wheelfitment.eu/car/Honda/Logo%20(1999%20-%202002).html,wheelfitment.eu
honda,הונדה,nsx,1990,2005,5,114.3,70.1,"{15,16,17}",https://www.wheelfitment.eu/car/Honda/NSX%20(1990%20-%202005).html,wheelfitment.eu
honda,הונדה,nsx rear,2016,,5,120,70.1,"{20}",https://www.wheelfitment.eu/car/Honda/NSX%20Achteras%20(2016%20-%20).html,wheelfitment.eu
honda,הונדה,nsx front,2016,,5,120,70.1,"{19}",https://www.wheelfitment.eu/car/Honda/NSX%20Vooras%20(2016%20-%20).html,wheelfitment.eu
honda,הונדה,odyssey,2005,,5,120,72.5,,https://www.wheelfitment.eu/car/Honda/Odyssey%20(2005%20-%20).html,wheelfitment.eu
honda,הונדה,pilot,2003,2008,5,114.3,64.1,"{16,17,18}",https://www.wheelfitment.eu/car/Honda/Pilot%20(2003%20-%202008).html,wheelfitment.eu
honda,הונדה,pilot,2008,2015,5,120,64.1,"{17,18,19,20}",https://www.wheelfitment.eu/car/Honda/Pilot%20(2008%20-%202015).html,wheelfitment.eu
honda,הונדה,pilot,2019,2023,5,120,64.1,"{18,19,20}",https://www.wheelfitment.eu/car/Honda/Pilot%20(2019%20-%202023).html,wheelfitment.eu
honda,הונדה,pilot,2023,,5,120,64.1,"{18,19,20}",https://www.wheelfitment.eu/car/Honda/Pilot%20(2023%20-%20).html,wheelfitment.eu
honda,הונדה,prelude,1978,1991,4,100,64.1,,https://www.wheelfitment.eu/car/Honda/Prelude%20(1978%20-%201991).html,wheelfitment.eu
honda,הונדה,prelude 4 bolts,1992,2000,4,114.3,64.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Honda/Prelude%204%20gaats%20(1992%20-%202000).html,wheelfitment.eu
honda,הונדה,prelude 5 bolts,1997,2001,5,114.3,64.1,"{16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Prelude%205%20gaats%20(1997%20-%202001).html,wheelfitment.eu
honda,הונדה,ridgeline,2005,,5,120,64.1,,https://www.wheelfitment.eu/car/Honda/Ridgeline%20(2005%20-%20).html,wheelfitment.eu
honda,הונדה,s2000,1999,2009,5,114.3,70.1,"{16,17,18,19}",https://www.wheelfitment.eu/car/Honda/S2000%20(1999%20-%202009).html,wheelfitment.eu
honda,הונדה,shuttle,1997,2001,5,114.3,64.1,,https://www.wheelfitment.eu/car/Honda/Shuttle%20(1997%20-%202001).html,wheelfitment.eu
honda,הונדה,stream,2001,2007,5,114.3,56.1,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Honda/Stream%20(2001%20-%202007).html,wheelfitment.eu
honda,הונדה,wr-v,2017,,4,100,56.1,"{16}",https://www.wheelfitment.eu/car/Honda/WR-V%20(2017%20-%20).html,wheelfitment.eu
honda,הונדה,xr-v,2014,,5,114.3,64.1,"{16,17,18}",https://www.wheelfitment.eu/car/Honda/XR-V%20(2014%20-%20).html,wheelfitment.eu
honda,הונדה,zr-v,2022,,5,114.3,64.1,"{17,18}",https://www.wheelfitment.eu/car/Honda/ZR-V%20(2022%20-%20).html,wheelfitment.eu
hyundai,יונדאי,accent,1994,1999,4,114.3,67.1,"{13,14,15}",https://www.wheelfitment.eu/car/Hyundai/Accent%20(1994%20-%201999).html,wheelfitment.eu
hyundai,יונדאי,accent,2000,2006,4,100,54.1,"{13,14,15,16,17}",https://www.wheelfitment.eu/car/Hyundai/Accent%20(2000%20-%202006).html,wheelfitment.eu
hyundai,יונדאי,accent,2006,2011,4,100,54.1,"{14,15,16,17,18}",https://www.wheelfitment.eu/car/Hyundai/Accent%20(2006%20-%202011).html,wheelfitment.eu
hyundai,יונדאי,accent,2010,2017,4,100,54.1,"{14,15,16}",https://www.wheelfitment.eu/car/Hyundai/Accent%20(2010%20-%202017).html,wheelfitment.eu
hyundai,יונדאי,accent,2017,,4,100,54.1,"{15,16,17}",https://www.wheelfitment.eu/car/Hyundai/Accent%20(2017%20-%20).html,wheelfitment.eu
hyundai,יונדאי,atos,1997,2000,4,114.3,67.1,"{13,14}",https://www.wheelfitment.eu/car/Hyundai/Atos%20(1997%20-%202001).html,wheelfitment.eu
hyundai,יונדאי,atos,2001,2008,4,100,54.1,"{13,14,15,16}",https://www.wheelfitment.eu/car/Hyundai/Atos%20(2001%20-%202008).html,wheelfitment.eu
hyundai,יונדאי,bayon,2021,,4,100,54.1,"{15,16,17}",https://www.wheelfitment.eu/car/Hyundai/Bayon%20(2021%20-%20).html,wheelfitment.eu
hyundai,יונדאי,coupe,1996,2002,4,114.3,67.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Hyundai/Coupe%20(1996%20-%202002).html,wheelfitment.eu
hyundai,יונדאי,coupe,2002,2009,5,114.3,67.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Hyundai/Coupe%20(2002%20-%202009).html,wheelfitment.eu
hyundai,יונדאי,elantra,1991,2000,4,114.3,67.1,"{14,15,16,17,18}",https://www.wheelfitment.eu/car/Hyundai/Elantra%20(1991%20-%202000).html,wheelfitment.eu
hyundai,יונדאי,elantra,2000,2006,4,114.3,67.1,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Hyundai/Elantra%20(2000%20-%202006).html,wheelfitment.eu
hyundai,יונדאי,excel,1994,1999,4,114.3,67.1,"{14,15}",https://www.wheelfitment.eu/car/Hyundai/Excel%20(1994%20-%201999).html,wheelfitment.eu
hyundai,יונדאי,excel,2000,2006,4,100,54.1,"{14,15}",https://www.wheelfitment.eu/car/Hyundai/Excel%20(2000%20-%202006).html,wheelfitment.eu
hyundai,יונדאי,excel,2006,2011,4,100,54.1,"{14,15}",https://www.wheelfitment.eu/car/Hyundai/Excel%20(2006%20-%202011).html,wheelfitment.eu
hyundai,יונדאי,galloper,1999,2003,6,139.7,108,"{15,16,17}",https://www.wheelfitment.eu/car/Hyundai/Galloper%20(1999%20-%202003).html,wheelfitment.eu
hyundai,יונדאי,genesis,2008,,5,114.3,67.1,"{18,19,20}",https://www.wheelfitment.eu/car/Hyundai/Genesis%20(2008%20-%20).html,wheelfitment.eu
hyundai,יונדאי,getz,2002,2011,4,100,54.1,"{13,14,15,16,17,18}",https://www.wheelfitment.eu/car/Hyundai/Getz%20(2002%20-%202011).html,wheelfitment.eu
hyundai,יונדאי,getz cross,2007,2008,4,100,54.1,"{14,15,16,17}",https://www.wheelfitment.eu/car/Hyundai/Getz%20Cross%20(2007%20-%202008).html,wheelfitment.eu
